{ l: 0, r: 0, arr: [ 4 ], sum: 4 }
{ l: 2395, r: 5, arr: [], sum: NaN }
{ l: 2396, r: 5, arr: [], sum: NaN }
{ l: 2397, r: 5, arr: [], sum: NaN }
{ l: 2398, r: 5, arr: [], sum: NaN }
{ l: 2399, r: 5, arr: [], sum: NaN }
{ l: 2400, r: 5, arr: [], sum: NaN }
{ l: 2401, r: 5, arr: [], sum: NaN }
{ l: 2402, r: 5, arr: [], sum: NaN }
{ l: 2403, r: 5, arr: [], sum: NaN }
{ l: 2404, r: 5, arr: [], sum: NaN }
{ l: 2405, r: 5, arr: [], sum: NaN }
{ l: 2406, r: 5, arr: [], sum: NaN }
{ l: 2407, r: 5, arr: [], sum: NaN }
{ l: 2408, r: 5, arr: [], sum: NaN }
{ l: 2409, r: 5, arr: [], sum: NaN }
{ l: 2410, r: 5, arr: [], sum: NaN }
{ l: 2411, r: 5, arr: [], sum: NaN }
{ l: 2412, r: 5, arr: [], sum: NaN }
{ l: 2413, r: 5, arr: [], sum: NaN }
{ l: 2414, r: 5, arr: [], sum: NaN }
{ l: 2415, r: 5, arr: [], sum: NaN }
{ l: 2416, r: 5, arr: [], sum: NaN }
{ l: 2417, r: 5, arr: [], sum: NaN }
{ l: 2418, r: 5, arr: [], sum: NaN }
{ l: 2419, r: 5, arr: [], sum: NaN }
{ l: 2420, r: 5, arr: [], sum: NaN }
{ l: 2421, r: 5, arr: [], sum: NaN }
{ l: 2422, r: 5, arr: [], sum: NaN }
{ l: 2423, r: 5, arr: [], sum: NaN }
{ l: 2424, r: 5, arr: [], sum: NaN }
{ l: 2425, r: 5, arr: [], sum: NaN }
{ l: 2426, r: 5, arr: [], sum: NaN }
{ l: 2427, r: 5, arr: [], sum: NaN }
{ l: 2428, r: 5, arr: [], sum: NaN }
{ l: 2429, r: 5, arr: [], sum: NaN }
{ l: 2430, r: 5, arr: [], sum: NaN }
{ l: 2431, r: 5, arr: [], sum: NaN }
{ l: 2432, r: 5, arr: [], sum: NaN }
{ l: 2433, r: 5, arr: [], sum: NaN }
{ l: 2434, r: 5, arr: [], sum: NaN }
{ l: 2435, r: 5, arr: [], sum: NaN }
{ l: 2436, r: 5, arr: [], sum: NaN }
{ l: 2437, r: 5, arr: [], sum: NaN }
{ l: 2438, r: 5, arr: [], sum: NaN }
{ l: 2439, r: 5, arr: [], sum: NaN }
{ l: 2440, r: 5, arr: [], sum: NaN }
{ l: 2441, r: 5, arr: [], sum: NaN }
{ l: 2442, r: 5, arr: [], sum: NaN }
{ l: 2443, r: 5, arr: [], sum: NaN }
{ l: 2444, r: 5, arr: [], sum: NaN }
{ l: 2445, r: 5, arr: [], sum: NaN }
{ l: 2446, r: 5, arr: [], sum: NaN }
{ l: 2447, r: 5, arr: [], sum: NaN }
{ l: 2448, r: 5, arr: [], sum: NaN }
{ l: 2449, r: 5, arr: [], sum: NaN }
{ l: 2450, r: 5, arr: [], sum: NaN }
{ l: 2451, r: 5, arr: [], sum: NaN }
{ l: 2452, r: 5, arr: [], sum: NaN }
{ l: 2453, r: 5, arr: [], sum: NaN }
{ l: 2454, r: 5, arr: [], sum: NaN }
{ l: 2455, r: 5, arr: [], sum: NaN }
{ l: 2456, r: 5, arr: [], sum: NaN }
{ l: 2457, r: 5, arr: [], sum: NaN }
{ l: 2458, r: 5, arr: [], sum: NaN }
{ l: 2459, r: 5, arr: [], sum: NaN }
{ l: 2460, r: 5, arr: [], sum: NaN }
{ l: 2461, r: 5, arr: [], sum: NaN }
{ l: 2462, r: 5, arr: [], sum: NaN }
{ l: 2463, r: 5, arr: [], sum: NaN }
{ l: 2464, r: 5, arr: [], sum: NaN }
{ l: 2465, r: 5, arr: [], sum: NaN }
{ l: 2466, r: 5, arr: [], sum: NaN }
{ l: 2467, r: 5, arr: [], sum: NaN }
{ l: 2468, r: 5, arr: [], sum: NaN }
{ l: 2469, r: 5, arr: [], sum: NaN }
{ l: 2470, r: 5, arr: [], sum: NaN }
{ l: 2471, r: 5, arr: [], sum: NaN }
{ l: 2472, r: 5, arr: [], sum: NaN }
{ l: 2473, r: 5, arr: [], sum: NaN }
{ l: 2474, r: 5, arr: [], sum: NaN }
{ l: 2475, r: 5, arr: [], sum: NaN }
{ l: 2476, r: 5, arr: [], sum: NaN }
{ l: 2477, r: 5, arr: [], sum: NaN }
{ l: 2478, r: 5, arr: [], sum: NaN }
{ l: 2479, r: 5, arr: [], sum: NaN }
{ l: 2480, r: 5, arr: [], sum: NaN }
{ l: 2481, r: 5, arr: [], sum: NaN }
{ l: 2482, r: 5, arr: [], sum: NaN }
{ l: 2483, r: 5, arr: [], sum: NaN }
{ l: 2484, r: 5, arr: [], sum: NaN }
{ l: 2485, r: 5, arr: [], sum: NaN }
{ l: 2486, r: 5, arr: [], sum: NaN }
{ l: 2487, r: 5, arr: [], sum: NaN }
{ l: 2488, r: 5, arr: [], sum: NaN }
{ l: 2489, r: 5, arr: [], sum: NaN }
{ l: 2490, r: 5, arr: [], sum: NaN }
{ l: 2491, r: 5, arr: [], sum: NaN }
{ l: 2492, r: 5, arr: [], sum: NaN }
{ l: 2493, r: 5, arr: [], sum: NaN }
{ l: 2494, r: 5, arr: [], sum: NaN }
{ l: 2495, r: 5, arr: [], sum: NaN }
{ l: 2496, r: 5, arr: [], sum: NaN }
{ l: 2497, r: 5, arr: [], sum: NaN }
{ l: 2498, r: 5, arr: [], sum: NaN }
{ l: 2499, r: 5, arr: [], sum: NaN }
{ l: 2500, r: 5, arr: [], sum: NaN }
{ l: 2501, r: 5, arr: [], sum: NaN }
{ l: 2502, r: 5, arr: [], sum: NaN }
{ l: 2503, r: 5, arr: [], sum: NaN }
{ l: 2504, r: 5, arr: [], sum: NaN }
{ l: 2505, r: 5, arr: [], sum: NaN }
{ l: 2506, r: 5, arr: [], sum: NaN }
{ l: 2507, r: 5, arr: [], sum: NaN }
{ l: 2508, r: 5, arr: [], sum: NaN }
{ l: 2509, r: 5, arr: [], sum: NaN }
{ l: 2510, r: 5, arr: [], sum: NaN }
{ l: 2511, r: 5, arr: [], sum: NaN }
{ l: 2512, r: 5, arr: [], sum: NaN }
{ l: 2513, r: 5, arr: [], sum: NaN }
{ l: 2514, r: 5, arr: [], sum: NaN }
{ l: 2515, r: 5, arr: [], sum: NaN }
{ l: 2516, r: 5, arr: [], sum: NaN }
{ l: 2517, r: 5, arr: [], sum: NaN }
{ l: 2518, r: 5, arr: [], sum: NaN }
{ l: 2519, r: 5, arr: [], sum: NaN }
{ l: 2520, r: 5, arr: [], sum: NaN }
{ l: 2521, r: 5, arr: [], sum: NaN }
{ l: 2522, r: 5, arr: [], sum: NaN }
{ l: 2523, r: 5, arr: [], sum: NaN }
{ l: 2524, r: 5, arr: [], sum: NaN }
{ l: 2525, r: 5, arr: [], sum: NaN }
{ l: 2526, r: 5, arr: [], sum: NaN }
{ l: 2527, r: 5, arr: [], sum: NaN }
{ l: 2528, r: 5, arr: [], sum: NaN }
{ l: 2529, r: 5, arr: [], sum: NaN }
{ l: 2530, r: 5, arr: [], sum: NaN }
{ l: 2531, r: 5, arr: [], sum: NaN }
{ l: 2532, r: 5, arr: [], sum: NaN }
{ l: 2533, r: 5, arr: [], sum: NaN }
{ l: 2534, r: 5, arr: [], sum: NaN }
{ l: 2535, r: 5, arr: [], sum: NaN }
{ l: 2536, r: 5, arr: [], sum: NaN }
{ l: 2537, r: 5, arr: [], sum: NaN }
{ l: 2538, r: 5, arr: [], sum: NaN }
{ l: 2539, r: 5, arr: [], sum: NaN }
{ l: 2540, r: 5, arr: [], sum: NaN }
{ l: 2541, r: 5, arr: [], sum: NaN }
{ l: 2542, r: 5, arr: [], sum: NaN }
{ l: 2543, r: 5, arr: [], sum: NaN }
{ l: 2544, r: 5, arr: [], sum: NaN }
{ l: 2545, r: 5, arr: [], sum: NaN }
{ l: 2546, r: 5, arr: [], sum: NaN }
{ l: 2547, r: 5, arr: [], sum: NaN }
{ l: 2548, r: 5, arr: [], sum: NaN }
{ l: 2549, r: 5, arr: [], sum: NaN }
{ l: 2550, r: 5, arr: [], sum: NaN }
{ l: 2551, r: 5, arr: [], sum: NaN }
{ l: 2552, r: 5, arr: [], sum: NaN }
{ l: 2553, r: 5, arr: [], sum: NaN }
{ l: 2554, r: 5, arr: [], sum: NaN }
{ l: 2555, r: 5, arr: [], sum: NaN }
{ l: 2556, r: 5, arr: [], sum: NaN }
{ l: 2557, r: 5, arr: [], sum: NaN }
{ l: 2558, r: 5, arr: [], sum: NaN }
{ l: 2559, r: 5, arr: [], sum: NaN }
{ l: 2560, r: 5, arr: [], sum: NaN }
{ l: 2561, r: 5, arr: [], sum: NaN }
{ l: 2562, r: 5, arr: [], sum: NaN }
{ l: 2563, r: 5, arr: [], sum: NaN }
{ l: 2564, r: 5, arr: [], sum: NaN }
{ l: 2565, r: 5, arr: [], sum: NaN }
{ l: 2566, r: 5, arr: [], sum: NaN }
{ l: 2567, r: 5, arr: [], sum: NaN }
{ l: 2568, r: 5, arr: [], sum: NaN }
{ l: 2569, r: 5, arr: [], sum: NaN }
{ l: 2570, r: 5, arr: [], sum: NaN }
{ l: 2571, r: 5, arr: [], sum: NaN }
{ l: 2572, r: 5, arr: [], sum: NaN }
{ l: 2573, r: 5, arr: [], sum: NaN }
{ l: 2574, r: 5, arr: [], sum: NaN }
{ l: 2575, r: 5, arr: [], sum: NaN }
{ l: 2576, r: 5, arr: [], sum: NaN }
{ l: 2577, r: 5, arr: [], sum: NaN }
{ l: 2578, r: 5, arr: [], sum: NaN }
{ l: 2579, r: 5, arr: [], sum: NaN }
{ l: 2580, r: 5, arr: [], sum: NaN }
{ l: 2581, r: 5, arr: [], sum: NaN }
{ l: 2582, r: 5, arr: [], sum: NaN }
{ l: 2583, r: 5, arr: [], sum: NaN }
{ l: 2584, r: 5, arr: [], sum: NaN }
{ l: 2585, r: 5, arr: [], sum: NaN }
{ l: 2586, r: 5, arr: [], sum: NaN }
{ l: 2587, r: 5, arr: [], sum: NaN }
{ l: 2588, r: 5, arr: [], sum: NaN }
{ l: 2589, r: 5, arr: [], sum: NaN }
{ l: 2590, r: 5, arr: [], sum: NaN }
{ l: 2591, r: 5, arr: [], sum: NaN }
{ l: 2592, r: 5, arr: [], sum: NaN }
{ l: 2593, r: 5, arr: [], sum: NaN }
{ l: 2594, r: 5, arr: [], sum: NaN }
{ l: 2595, r: 5, arr: [], sum: NaN }
{ l: 2596, r: 5, arr: [], sum: NaN }
{ l: 2597, r: 5, arr: [], sum: NaN }
{ l: 2598, r: 5, arr: [], sum: NaN }
{ l: 2599, r: 5, arr: [], sum: NaN }
{ l: 2600, r: 5, arr: [], sum: NaN }
{ l: 2601, r: 5, arr: [], sum: NaN }
{ l: 2602, r: 5, arr: [], sum: NaN }
{ l: 2603, r: 5, arr: [], sum: NaN }
{ l: 2604, r: 5, arr: [], sum: NaN }
{ l: 2605, r: 5, arr: [], sum: NaN }
{ l: 2606, r: 5, arr: [], sum: NaN }
{ l: 2607, r: 5, arr: [], sum: NaN }
{ l: 2608, r: 5, arr: [], sum: NaN }
{ l: 2609, r: 5, arr: [], sum: NaN }
{ l: 2610, r: 5, arr: [], sum: NaN }
{ l: 2611, r: 5, arr: [], sum: NaN }
{ l: 2612, r: 5, arr: [], sum: NaN }
{ l: 2613, r: 5, arr: [], sum: NaN }
{ l: 2614, r: 5, arr: [], sum: NaN }
{ l: 2615, r: 5, arr: [], sum: NaN }
{ l: 2616, r: 5, arr: [], sum: NaN }
{ l: 2617, r: 5, arr: [], sum: NaN }
{ l: 2618, r: 5, arr: [], sum: NaN }
{ l: 2619, r: 5, arr: [], sum: NaN }
{ l: 2620, r: 5, arr: [], sum: NaN }
{ l: 2621, r: 5, arr: [], sum: NaN }
{ l: 2622, r: 5, arr: [], sum: NaN }
{ l: 2623, r: 5, arr: [], sum: NaN }
{ l: 2624, r: 5, arr: [], sum: NaN }
{ l: 2625, r: 5, arr: [], sum: NaN }
{ l: 2626, r: 5, arr: [], sum: NaN }
{ l: 2627, r: 5, arr: [], sum: NaN }
{ l: 2628, r: 5, arr: [], sum: NaN }
{ l: 2629, r: 5, arr: [], sum: NaN }
{ l: 2630, r: 5, arr: [], sum: NaN }
{ l: 2631, r: 5, arr: [], sum: NaN }
{ l: 2632, r: 5, arr: [], sum: NaN }
{ l: 2633, r: 5, arr: [], sum: NaN }
{ l: 2634, r: 5, arr: [], sum: NaN }
{ l: 2635, r: 5, arr: [], sum: NaN }
{ l: 2636, r: 5, arr: [], sum: NaN }
{ l: 2637, r: 5, arr: [], sum: NaN }
{ l: 2638, r: 5, arr: [], sum: NaN }
{ l: 2639, r: 5, arr: [], sum: NaN }
{ l: 2640, r: 5, arr: [], sum: NaN }
{ l: 2641, r: 5, arr: [], sum: NaN }
{ l: 2642, r: 5, arr: [], sum: NaN }
{ l: 2643, r: 5, arr: [], sum: NaN }
{ l: 2644, r: 5, arr: [], sum: NaN }
{ l: 2645, r: 5, arr: [], sum: NaN }
{ l: 2646, r: 5, arr: [], sum: NaN }
{ l: 2647, r: 5, arr: [], sum: NaN }
{ l: 2648, r: 5, arr: [], sum: NaN }
{ l: 2649, r: 5, arr: [], sum: NaN }
{ l: 2650, r: 5, arr: [], sum: NaN }
{ l: 2651, r: 5, arr: [], sum: NaN }
{ l: 2652, r: 5, arr: [], sum: NaN }
{ l: 2653, r: 5, arr: [], sum: NaN }
{ l: 2654, r: 5, arr: [], sum: NaN }
{ l: 2655, r: 5, arr: [], sum: NaN }
{ l: 2656, r: 5, arr: [], sum: NaN }
{ l: 2657, r: 5, arr: [], sum: NaN }
{ l: 2658, r: 5, arr: [], sum: NaN }
{ l: 2659, r: 5, arr: [], sum: NaN }
{ l: 2660, r: 5, arr: [], sum: NaN }
{ l: 2661, r: 5, arr: [], sum: NaN }
{ l: 2662, r: 5, arr: [], sum: NaN }
{ l: 2663, r: 5, arr: [], sum: NaN }
{ l: 2664, r: 5, arr: [], sum: NaN }
{ l: 2665, r: 5, arr: [], sum: NaN }
{ l: 2666, r: 5, arr: [], sum: NaN }
{ l: 2667, r: 5, arr: [], sum: NaN }
{ l: 2668, r: 5, arr: [], sum: NaN }
{ l: 2669, r: 5, arr: [], sum: NaN }
{ l: 2670, r: 5, arr: [], sum: NaN }
{ l: 2671, r: 5, arr: [], sum: NaN }
{ l: 2672, r: 5, arr: [], sum: NaN }
{ l: 2673, r: 5, arr: [], sum: NaN }
{ l: 2674, r: 5, arr: [], sum: NaN }
{ l: 2675, r: 5, arr: [], sum: NaN }
{ l: 2676, r: 5, arr: [], sum: NaN }
{ l: 2677, r: 5, arr: [], sum: NaN }
{ l: 2678, r: 5, arr: [], sum: NaN }
{ l: 2679, r: 5, arr: [], sum: NaN }
{ l: 2680, r: 5, arr: [], sum: NaN }
{ l: 2681, r: 5, arr: [], sum: NaN }
{ l: 2682, r: 5, arr: [], sum: NaN }
{ l: 2683, r: 5, arr: [], sum: NaN }
{ l: 2684, r: 5, arr: [], sum: NaN }
{ l: 2685, r: 5, arr: [], sum: NaN }
{ l: 2686, r: 5, arr: [], sum: NaN }
{ l: 2687, r: 5, arr: [], sum: NaN }
{ l: 2688, r: 5, arr: [], sum: NaN }
{ l: 2689, r: 5, arr: [], sum: NaN }
{ l: 2690, r: 5, arr: [], sum: NaN }
{ l: 2691, r: 5, arr: [], sum: NaN }
{ l: 2692, r: 5, arr: [], sum: NaN }
{ l: 2693, r: 5, arr: [], sum: NaN }
{ l: 2694, r: 5, arr: [], sum: NaN }
{ l: 2695, r: 5, arr: [], sum: NaN }
{ l: 2696, r: 5, arr: [], sum: NaN }
{ l: 2697, r: 5, arr: [], sum: NaN }
{ l: 2698, r: 5, arr: [], sum: NaN }
{ l: 2699, r: 5, arr: [], sum: NaN }
{ l: 2700, r: 5, arr: [], sum: NaN }
{ l: 2701, r: 5, arr: [], sum: NaN }
{ l: 2702, r: 5, arr: [], sum: NaN }
{ l: 2703, r: 5, arr: [], sum: NaN }
{ l: 2704, r: 5, arr: [], sum: NaN }
{ l: 2705, r: 5, arr: [], sum: NaN }
{ l: 2706, r: 5, arr: [], sum: NaN }
{ l: 2707, r: 5, arr: [], sum: NaN }
{ l: 2708, r: 5, arr: [], sum: NaN }
{ l: 2709, r: 5, arr: [], sum: NaN }
{ l: 2710, r: 5, arr: [], sum: NaN }
{ l: 2711, r: 5, arr: [], sum: NaN }
{ l: 2712, r: 5, arr: [], sum: NaN }
{ l: 2713, r: 5, arr: [], sum: NaN }
{ l: 2714, r: 5, arr: [], sum: NaN }
{ l: 2715, r: 5, arr: [], sum: NaN }
{ l: 2716, r: 5, arr: [], sum: NaN }
{ l: 2717, r: 5, arr: [], sum: NaN }
{ l: 2718, r: 5, arr: [], sum: NaN }
{ l: 2719, r: 5, arr: [], sum: NaN }
{ l: 2720, r: 5, arr: [], sum: NaN }
{ l: 2721, r: 5, arr: [], sum: NaN }
{ l: 2722, r: 5, arr: [], sum: NaN }
{ l: 2723, r: 5, arr: [], sum: NaN }
{ l: 2724, r: 5, arr: [], sum: NaN }
{ l: 2725, r: 5, arr: [], sum: NaN }
{ l: 2726, r: 5, arr: [], sum: NaN }
{ l: 2727, r: 5, arr: [], sum: NaN }
{ l: 2728, r: 5, arr: [], sum: NaN }
{ l: 2729, r: 5, arr: [], sum: NaN }
{ l: 2730, r: 5, arr: [], sum: NaN }
{ l: 2731, r: 5, arr: [], sum: NaN }
{ l: 2732, r: 5, arr: [], sum: NaN }
{ l: 2733, r: 5, arr: [], sum: NaN }
{ l: 2734, r: 5, arr: [], sum: NaN }
{ l: 2735, r: 5, arr: [], sum: NaN }
{ l: 2736, r: 5, arr: [], sum: NaN }
{ l: 2737, r: 5, arr: [], sum: NaN }
{ l: 2738, r: 5, arr: [], sum: NaN }
{ l: 2739, r: 5, arr: [], sum: NaN }
{ l: 2740, r: 5, arr: [], sum: NaN }
{ l: 2741, r: 5, arr: [], sum: NaN }
{ l: 2742, r: 5, arr: [], sum: NaN }
{ l: 2743, r: 5, arr: [], sum: NaN }
{ l: 2744, r: 5, arr: [], sum: NaN }
{ l: 2745, r: 5, arr: [], sum: NaN }
{ l: 2746, r: 5, arr: [], sum: NaN }
{ l: 2747, r: 5, arr: [], sum: NaN }
{ l: 2748, r: 5, arr: [], sum: NaN }
{ l: 2749, r: 5, arr: [], sum: NaN }
{ l: 2750, r: 5, arr: [], sum: NaN }
{ l: 2751, r: 5, arr: [], sum: NaN }
{ l: 2752, r: 5, arr: [], sum: NaN }
{ l: 2753, r: 5, arr: [], sum: NaN }
{ l: 2754, r: 5, arr: [], sum: NaN }
{ l: 2755, r: 5, arr: [], sum: NaN }
{ l: 2756, r: 5, arr: [], sum: NaN }
{ l: 2757, r: 5, arr: [], sum: NaN }
{ l: 2758, r: 5, arr: [], sum: NaN }
{ l: 2759, r: 5, arr: [], sum: NaN }
{ l: 2760, r: 5, arr: [], sum: NaN }
{ l: 2761, r: 5, arr: [], sum: NaN }
{ l: 2762, r: 5, arr: [], sum: NaN }
{ l: 2763, r: 5, arr: [], sum: NaN }
{ l: 2764, r: 5, arr: [], sum: NaN }
{ l: 2765, r: 5, arr: [], sum: NaN }
{ l: 2766, r: 5, arr: [], sum: NaN }
{ l: 2767, r: 5, arr: [], sum: NaN }
{ l: 2768, r: 5, arr: [], sum: NaN }
{ l: 2769, r: 5, arr: [], sum: NaN }
{ l: 2770, r: 5, arr: [], sum: NaN }
{ l: 2771, r: 5, arr: [], sum: NaN }
{ l: 2772, r: 5, arr: [], sum: NaN }
{ l: 2773, r: 5, arr: [], sum: NaN }
{ l: 2774, r: 5, arr: [], sum: NaN }
{ l: 2775, r: 5, arr: [], sum: NaN }
{ l: 2776, r: 5, arr: [], sum: NaN }
{ l: 2777, r: 5, arr: [], sum: NaN }
{ l: 2778, r: 5, arr: [], sum: NaN }
{ l: 2779, r: 5, arr: [], sum: NaN }
{ l: 2780, r: 5, arr: [], sum: NaN }
{ l: 2781, r: 5, arr: [], sum: NaN }
{ l: 2782, r: 5, arr: [], sum: NaN }
{ l: 2783, r: 5, arr: [], sum: NaN }
{ l: 2784, r: 5, arr: [], sum: NaN }
{ l: 2785, r: 5, arr: [], sum: NaN }
{ l: 2786, r: 5, arr: [], sum: NaN }
{ l: 2787, r: 5, arr: [], sum: NaN }
{ l: 2788, r: 5, arr: [], sum: NaN }
{ l: 2789, r: 5, arr: [], sum: NaN }
{ l: 2790, r: 5, arr: [], sum: NaN }
{ l: 2791, r: 5, arr: [], sum: NaN }
{ l: 2792, r: 5, arr: [], sum: NaN }
{ l: 2793, r: 5, arr: [], sum: NaN }
{ l: 2794, r: 5, arr: [], sum: NaN }
{ l: 2795, r: 5, arr: [], sum: NaN }
{ l: 2796, r: 5, arr: [], sum: NaN }
{ l: 2797, r: 5, arr: [], sum: NaN }
{ l: 2798, r: 5, arr: [], sum: NaN }
{ l: 2799, r: 5, arr: [], sum: NaN }
{ l: 2800, r: 5, arr: [], sum: NaN }
{ l: 2801, r: 5, arr: [], sum: NaN }
{ l: 2802, r: 5, arr: [], sum: NaN }
{ l: 2803, r: 5, arr: [], sum: NaN }
{ l: 2804, r: 5, arr: [], sum: NaN }
{ l: 2805, r: 5, arr: [], sum: NaN }
{ l: 2806, r: 5, arr: [], sum: NaN }
{ l: 2807, r: 5, arr: [], sum: NaN }
{ l: 2808, r: 5, arr: [], sum: NaN }
{ l: 2809, r: 5, arr: [], sum: NaN }
{ l: 2810, r: 5, arr: [], sum: NaN }
{ l: 2811, r: 5, arr: [], sum: NaN }
{ l: 2812, r: 5, arr: [], sum: NaN }
{ l: 2813, r: 5, arr: [], sum: NaN }
{ l: 2814, r: 5, arr: [], sum: NaN }
{ l: 2815, r: 5, arr: [], sum: NaN }
{ l: 2816, r: 5, arr: [], sum: NaN }
{ l: 2817, r: 5, arr: [], sum: NaN }
{ l: 2818, r: 5, arr: [], sum: NaN }
{ l: 2819, r: 5, arr: [], sum: NaN }
{ l: 2820, r: 5, arr: [], sum: NaN }
{ l: 2821, r: 5, arr: [], sum: NaN }
{ l: 2822, r: 5, arr: [], sum: NaN }
{ l: 2823, r: 5, arr: [], sum: NaN }
{ l: 2824, r: 5, arr: [], sum: NaN }
{ l: 2825, r: 5, arr: [], sum: NaN }
{ l: 2826, r: 5, arr: [], sum: NaN }
{ l: 2827, r: 5, arr: [], sum: NaN }
{ l: 2828, r: 5, arr: [], sum: NaN }
{ l: 2829, r: 5, arr: [], sum: NaN }
{ l: 2830, r: 5, arr: [], sum: NaN }
{ l: 2831, r: 5, arr: [], sum: NaN }
{ l: 2832, r: 5, arr: [], sum: NaN }
{ l: 2833, r: 5, arr: [], sum: NaN }
{ l: 2834, r: 5, arr: [], sum: NaN }
{ l: 2835, r: 5, arr: [], sum: NaN }
{ l: 2836, r: 5, arr: [], sum: NaN }
{ l: 2837, r: 5, arr: [], sum: NaN }
{ l: 2838, r: 5, arr: [], sum: NaN }
{ l: 2839, r: 5, arr: [], sum: NaN }
{ l: 2840, r: 5, arr: [], sum: NaN }
{ l: 2841, r: 5, arr: [], sum: NaN }
{ l: 2842, r: 5, arr: [], sum: NaN }
{ l: 2843, r: 5, arr: [], sum: NaN }
{ l: 2844, r: 5, arr: [], sum: NaN }
{ l: 2845, r: 5, arr: [], sum: NaN }
{ l: 2846, r: 5, arr: [], sum: NaN }
{ l: 2847, r: 5, arr: [], sum: NaN }
{ l: 2848, r: 5, arr: [], sum: NaN }
{ l: 2849, r: 5, arr: [], sum: NaN }
{ l: 2850, r: 5, arr: [], sum: NaN }
{ l: 2851, r: 5, arr: [], sum: NaN }
{ l: 2852, r: 5, arr: [], sum: NaN }
{ l: 2853, r: 5, arr: [], sum: NaN }
{ l: 2854, r: 5, arr: [], sum: NaN }
{ l: 2855, r: 5, arr: [], sum: NaN }
{ l: 2856, r: 5, arr: [], sum: NaN }
{ l: 2857, r: 5, arr: [], sum: NaN }
{ l: 2858, r: 5, arr: [], sum: NaN }
{ l: 2859, r: 5, arr: [], sum: NaN }
{ l: 2860, r: 5, arr: [], sum: NaN }
{ l: 2861, r: 5, arr: [], sum: NaN }
{ l: 2862, r: 5, arr: [], sum: NaN }
{ l: 2863, r: 5, arr: [], sum: NaN }
{ l: 2864, r: 5, arr: [], sum: NaN }
{ l: 2865, r: 5, arr: [], sum: NaN }
{ l: 2866, r: 5, arr: [], sum: NaN }
{ l: 2867, r: 5, arr: [], sum: NaN }
{ l: 2868, r: 5, arr: [], sum: NaN }
{ l: 2869, r: 5, arr: [], sum: NaN }
{ l: 2870, r: 5, arr: [], sum: NaN }
{ l: 2871, r: 5, arr: [], sum: NaN }
{ l: 2872, r: 5, arr: [], sum: NaN }
{ l: 2873, r: 5, arr: [], sum: NaN }
{ l: 2874, r: 5, arr: [], sum: NaN }
{ l: 2875, r: 5, arr: [], sum: NaN }
{ l: 2876, r: 5, arr: [], sum: NaN }
{ l: 2877, r: 5, arr: [], sum: NaN }
{ l: 2878, r: 5, arr: [], sum: NaN }
{ l: 2879, r: 5, arr: [], sum: NaN }
{ l: 2880, r: 5, arr: [], sum: NaN }
{ l: 2881, r: 5, arr: [], sum: NaN }
{ l: 2882, r: 5, arr: [], sum: NaN }
{ l: 2883, r: 5, arr: [], sum: NaN }
{ l: 2884, r: 5, arr: [], sum: NaN }
{ l: 2885, r: 5, arr: [], sum: NaN }
{ l: 2886, r: 5, arr: [], sum: NaN }
{ l: 2887, r: 5, arr: [], sum: NaN }
{ l: 2888, r: 5, arr: [], sum: NaN }
{ l: 2889, r: 5, arr: [], sum: NaN }
{ l: 2890, r: 5, arr: [], sum: NaN }
{ l: 2891, r: 5, arr: [], sum: NaN }
{ l: 2892, r: 5, arr: [], sum: NaN }
{ l: 2893, r: 5, arr: [], sum: NaN }
{ l: 2894, r: 5, arr: [], sum: NaN }
{ l: 2895, r: 5, arr: [], sum: NaN }
{ l: 2896, r: 5, arr: [], sum: NaN }
{ l: 2897, r: 5, arr: [], sum: NaN }
{ l: 2898, r: 5, arr: [], sum: NaN }
{ l: 2899, r: 5, arr: [], sum: NaN }
{ l: 2900, r: 5, arr: [], sum: NaN }
{ l: 2901, r: 5, arr: [], sum: NaN }
{ l: 2902, r: 5, arr: [], sum: NaN }
{ l: 2903, r: 5, arr: [], sum: NaN }
{ l: 2904, r: 5, arr: [], sum: NaN }
{ l: 2905, r: 5, arr: [], sum: NaN }
{ l: 2906, r: 5, arr: [], sum: NaN }
{ l: 2907, r: 5, arr: [], sum: NaN }
{ l: 2908, r: 5, arr: [], sum: NaN }
{ l: 2909, r: 5, arr: [], sum: NaN }
{ l: 2910, r: 5, arr: [], sum: NaN }
{ l: 2911, r: 5, arr: [], sum: NaN }
{ l: 2912, r: 5, arr: [], sum: NaN }
{ l: 2913, r: 5, arr: [], sum: NaN }
{ l: 2914, r: 5, arr: [], sum: NaN }
{ l: 2915, r: 5, arr: [], sum: NaN }
{ l: 2916, r: 5, arr: [], sum: NaN }
{ l: 2917, r: 5, arr: [], sum: NaN }
{ l: 2918, r: 5, arr: [], sum: NaN }
{ l: 2919, r: 5, arr: [], sum: NaN }
{ l: 2920, r: 5, arr: [], sum: NaN }
{ l: 2921, r: 5, arr: [], sum: NaN }
{ l: 2922, r: 5, arr: [], sum: NaN }
{ l: 2923, r: 5, arr: [], sum: NaN }
{ l: 2924, r: 5, arr: [], sum: NaN }
{ l: 2925, r: 5, arr: [], sum: NaN }
{ l: 2926, r: 5, arr: [], sum: NaN }
{ l: 2927, r: 5, arr: [], sum: NaN }
{ l: 2928, r: 5, arr: [], sum: NaN }
{ l: 2929, r: 5, arr: [], sum: NaN }
{ l: 2930, r: 5, arr: [], sum: NaN }
{ l: 2931, r: 5, arr: [], sum: NaN }
